Code,Treatment,Repet,Tree,Date,Sprout,Aphids,Block,TreeCode
C6233,C,06,02,3,3,0,Block_2,C0602
C6234,C,06,02,3,4,0,Block_2,C0602
C6235,C,06,02,3,5,0,Block_2,C0602
C6236,C,06,02,3,6,0,Block_2,C0602
C6237,C,06,02,3,7,0,Block_2,C0602
C6238,C,06,02,3,8,0,Block_2,C0602
C6239,C,06,02,3,9,0,Block_2,C0602
C62310,C,06,02,3,10,0,Block_2,C0602
C7111,C,07,01,1,1,0,Block_2,C0701
C7112,C,07,01,1,2,0,Block_2,C0701
C7113,C,07,01,1,3,0,Block_2,C0701
C7114,C,07,01,1,4,0,Block_2,C0701
C7115,C,07,01,1,5,0,Block_2,C0701
C7116,C,07,01,1,6,0,Block_2,C0701
C7117,C,07,01,1,7,0,Block_2,C0701
C7118,C,07,01,1,8,0,Block_2,C0701
C7119,C,07,01,1,9,0,Block_2,C0701
C71110,C,07,01,1,10,0,Block_2,C0701
C7121,C,07,01,2,1,0,Block_2,C0701
C7122,C,07,01,2,2,0,Block_2,C0701
C7123,C,07,01,2,3,0,Block_2,C0701
C7124,C,07,01,2,4,0,Block_2,C0701
C7125,C,07,01,2,5,0,Block_2,C0701
C7126,C,07,01,2,6,0,Block_2,C0701
C7127,C,07,01,2,7,0,Block_2,C0701
C7128,C,07,01,2,8,0,Block_2,C0701
C7129,C,07,01,2,9,0,Block_2,C0701
C71210,C,07,01,2,10,0,Block_2,C0701
C7131,C,07,01,3,1,0,Block_2,C0701
C7132,C,07,01,3,2,0,Block_2,C0701
C7133,C,07,01,3,3,0,Block_2,C0701
C7134,C,07,01,3,4,0,Block_2,C0701
C7135,C,07,01,3,5,0,Block_2,C0701
C7136,C,07,01,3,6,0,Block_2,C0701
C7137,C,07,01,3,7,0,Block_2,C0701
C7138,C,07,01,3,8,0,Block_2,C0701
C7139,C,07,01,3,9,0,Block_2,C0701
C71310,C,07,01,3,10,0,Block_2,C0701
C7211,C,07,02,1,1,0,Block_2,C0702
C7212,C,07,02,1,2,0,Block_2,C0702
C7213,C,07,02,1,3,0,Block_2,C0702
C7214,C,07,02,1,4,0,Block_2,C0702
C7215,C,07,02,1,5,0,Block_2,C0702
C7216,C,07,02,1,6,0,Block_2,C0702
C7217,C,07,02,1,7,0,Block_2,C0702
C7218,C,07,02,1,8,0,Block_2,C0702
C7219,C,07,02,1,9,0,Block_2,C0702
C72110,C,07,02,1,10,0,Block_2,C0702
C7221,C,07,02,2,1,0,Block_2,C0702
C7222,C,07,02,2,2,0,Block_2,C0702
C7223,C,07,02,2,3,0,Block_2,C0702
C7224,C,07,02,2,4,0,Block_2,C0702
C7225,C,07,02,2,5,0,Block_2,C0702
C7226,C,07,02,2,6,0,Block_2,C0702
C7227,C,07,02,2,7,1,Block_2,C0702
C7228,C,07,02,2,8,0,Block_2,C0702
C7229,C,07,02,2,9,0,Block_2,C0702
C72210,C,07,02,2,10,0,Block_2,C0702
C7231,C,07,02,3,1,0,Block_2,C0702
C7232,C,07,02,3,2,0,Block_2,C0702
C7233,C,07,02,3,3,0,Block_2,C0702
C7234,C,07,02,3,4,0,Block_2,C0702
C7235,C,07,02,3,5,0,Block_2,C0702
C7236,C,07,02,3,6,0,Block_2,C0702
C7237,C,07,02,3,7,0,Block_2,C0702
C7238,C,07,02,3,8,0,Block_2,C0702
C7239,C,07,02,3,9,0,Block_2,C0702
C72310,C,07,02,3,10,0,Block_2,C0702
C8111,C,08,01,1,1,0,Block_3,C0801
C8112,C,08,01,1,2,0,Block_3,C0801
C8113,C,08,01,1,3,1,Block_3,C0801
C8114,C,08,01,1,4,0,Block_3,C0801
C8115,C,08,01,1,5,0,Block_3,C0801
C8116,C,08,01,1,6,0,Block_3,C0801
C8117,C,08,01,1,7,0,Block_3,C0801
C8118,C,08,01,1,8,1,Block_3,C0801
C8119,C,08,01,1,9,0,Block_3,C0801
C81110,C,08,01,1,10,0,Block_3,C0801
C8121,C,08,01,2,1,0,Block_3,C0801
C8122,C,08,01,2,2,0,Block_3,C0801
C8123,C,08,01,2,3,0,Block_3,C0801
C8124,C,08,01,2,4,0,Block_3,C0801
C8125,C,08,01,2,5,0,Block_3,C0801
C8126,C,08,01,2,6,0,Block_3,C0801
C8127,C,08,01,2,7,0,Block_3,C0801
C8128,C,08,01,2,8,0,Block_3,C0801
C8129,C,08,01,2,9,0,Block_3,C0801
C81210,C,08,01,2,10,0,Block_3,C0801
C8131,C,08,01,3,1,0,Block_3,C0801
C8132,C,08,01,3,2,0,Block_3,C0801
C8133,C,08,01,3,3,0,Block_3,C0801
C8134,C,08,01,3,4,0,Block_3,C0801
C8135,C,08,01,3,5,0,Block_3,C0801
C8136,C,08,01,3,6,0,Block_3,C0801
C8137,C,08,01,3,7,0,Block_3,C0801
C8138,C,08,01,3,8,0,Block_3,C0801
C8139,C,08,01,3,9,0,Block_3,C0801
C81310,C,08,01,3,10,0,Block_3,C0801
C8211,C,08,02,1,1,1,Block_3,C0802
C8212,C,08,02,1,2,1,Block_3,C0802
C8213,C,08,02,1,3,0,Block_3,C0802
C8214,C,08,02,1,4,0,Block_3,C0802
C8215,C,08,02,1,5,0,Block_3,C0802
C8216,C,08,02,1,6,0,Block_3,C0802
C8217,C,08,02,1,7,0,Block_3,C0802
C8218,C,08,02,1,8,0,Block_3,C0802
C8219,C,08,02,1,9,0,Block_3,C0802
C82110,C,08,02,1,10,0,Block_3,C0802
C8221,C,08,02,2,1,0,Block_3,C0802
C8222,C,08,02,2,2,0,Block_3,C0802
C8223,C,08,02,2,3,0,Block_3,C0802
C8224,C,08,02,2,4,0,Block_3,C0802
C8225,C,08,02,2,5,0,Block_3,C0802
C8226,C,08,02,2,6,0,Block_3,C0802
C8227,C,08,02,2,7,0,Block_3,C0802
C8228,C,08,02,2,8,0,Block_3,C0802
C8229,C,08,02,2,9,0,Block_3,C0802
C82210,C,08,02,2,10,0,Block_3,C0802
C8231,C,08,02,3,1,1,Block_3,C0802
C8232,C,08,02,3,2,0,Block_3,C0802
C8233,C,08,02,3,3,0,Block_3,C0802
C8234,C,08,02,3,4,0,Block_3,C0802
C8235,C,08,02,3,5,0,Block_3,C0802
C8236,C,08,02,3,6,0,Block_3,C0802
C8237,C,08,02,3,7,0,Block_3,C0802
C8238,C,08,02,3,8,0,Block_3,C0802
C8239,C,08,02,3,9,0,Block_3,C0802
C82310,C,08,02,3,10,0,Block_3,C0802
C9111,C,09,01,1,1,0,Block_3,C0901
C9112,C,09,01,1,2,0,Block_3,C0901
C9113,C,09,01,1,3,0,Block_3,C0901
C9114,C,09,01,1,4,0,Block_3,C0901
C9115,C,09,01,1,5,0,Block_3,C0901
C9116,C,09,01,1,6,0,Block_3,C0901
C9117,C,09,01,1,7,0,Block_3,C0901
C9118,C,09,01,1,8,0,Block_3,C0901
C9119,C,09,01,1,9,0,Block_3,C0901
C91110,C,09,01,1,10,0,Block_3,C0901
C9121,C,09,01,2,1,0,Block_3,C0901
C9122,C,09,01,2,2,0,Block_3,C0901
C9123,C,09,01,2,3,0,Block_3,C0901
C9124,C,09,01,2,4,0,Block_3,C0901
C9125,C,09,01,2,5,0,Block_3,C0901
C9126,C,09,01,2,6,0,Block_3,C0901
C9127,C,09,01,2,7,0,Block_3,C0901
C9128,C,09,01,2,8,0,Block_3,C0901
C9129,C,09,01,2,9,0,Block_3,C0901
C91210,C,09,01,2,10,0,Block_3,C0901
C9131,C,09,01,3,1,0,Block_3,C0901
C9132,C,09,01,3,2,0,Block_3,C0901
C9133,C,09,01,3,3,0,Block_3,C0901
C9134,C,09,01,3,4,0,Block_3,C0901
C9135,C,09,01,3,5,0,Block_3,C0901
C9136,C,09,01,3,6,0,Block_3,C0901
C9137,C,09,01,3,7,0,Block_3,C0901
C9138,C,09,01,3,8,0,Block_3,C0901
C9139,C,09,01,3,9,0,Block_3,C0901
C91310,C,09,01,3,10,0,Block_3,C0901
C9211,C,09,02,1,1,0,Block_3,C0902
C9212,C,09,02,1,2,0,Block_3,C0902
C9213,C,09,02,1,3,0,Block_3,C0902
C9214,C,09,02,1,4,0,Block_3,C0902
C9215,C,09,02,1,5,0,Block_3,C0902
C9216,C,09,02,1,6,0,Block_3,C0902
C9217,C,09,02,1,7,0,Block_3,C0902
C9218,C,09,02,1,8,0,Block_3,C0902
C9219,C,09,02,1,9,0,Block_3,C0902
C92110,C,09,02,1,10,0,Block_3,C0902
C9221,C,09,02,2,1,0,Block_3,C0902
C9222,C,09,02,2,2,0,Block_3,C0902
C9223,C,09,02,2,3,0,Block_3,C0902
C9224,C,09,02,2,4,0,Block_3,C0902
C9225,C,09,02,2,5,0,Block_3,C0902
C9226,C,09,02,2,6,0,Block_3,C0902
C9227,C,09,02,2,7,0,Block_3,C0902
C9228,C,09,02,2,8,0,Block_3,C0902
C9229,C,09,02,2,9,1,Block_3,C0902
C92210,C,09,02,2,10,0,Block_3,C0902
C9231,C,09,02,3,1,0,Block_3,C0902
C9232,C,09,02,3,2,0,Block_3,C0902
C9233,C,09,02,3,3,0,Block_3,C0902
C9234,C,09,02,3,4,0,Block_3,C0902
C9235,C,09,02,3,5,0,Block_3,C0902
C9236,C,09,02,3,6,0,Block_3,C0902
C9237,C,09,02,3,7,0,Block_3,C0902
C9238,C,09,02,3,8,0,Block_3,C0902
C9239,C,09,02,3,9,0,Block_3,C0902
C92310,C,09,02,3,10,0,Block_3,C0902
C10111,C,10,01,1,1,0,Block_3,C1001
C10112,C,10,01,1,2,0,Block_3,C1001
C10113,C,10,01,1,3,0,Block_3,C1001
C10114,C,10,01,1,4,0,Block_3,C1001
C10115,C,10,01,1,5,0,Block_3,C1001
C10116,C,10,01,1,6,0,Block_3,C1001
C10117,C,10,01,1,7,0,Block_3,C1001
C10118,C,10,01,1,8,0,Block_3,C1001
C10119,C,10,01,1,9,0,Block_3,C1001
C101110,C,10,01,1,10,0,Block_3,C1001
C10121,C,10,01,2,1,0,Block_3,C1001
C10122,C,10,01,2,2,0,Block_3,C1001
C10123,C,10,01,2,3,0,Block_3,C1001
C10124,C,10,01,2,4,0,Block_3,C1001
C10125,C,10,01,2,5,0,Block_3,C1001
C10126,C,10,01,2,6,0,Block_3,C1001
C10127,C,10,01,2,7,0,Block_3,C1001
C10128,C,10,01,2,8,0,Block_3,C1001
C10129,C,10,01,2,9,0,Block_3,C1001
C101210,C,10,01,2,10,0,Block_3,C1001
C10131,C,10,01,3,1,0,Block_3,C1001
C10132,C,10,01,3,2,0,Block_3,C1001
C10133,C,10,01,3,3,0,Block_3,C1001
C10134,C,10,01,3,4,0,Block_3,C1001
C10135,C,10,01,3,5,0,Block_3,C1001
C10136,C,10,01,3,6,0,Block_3,C1001
C10137,C,10,01,3,7,0,Block_3,C1001
C10138,C,10,01,3,8,0,Block_3,C1001
C10139,C,10,01,3,9,0,Block_3,C1001
C101310,C,10,01,3,10,0,Block_3,C1001
C10211,C,10,02,1,1,0,Block_3,C1002
C10212,C,10,02,1,2,0,Block_3,C1002
C10213,C,10,02,1,3,0,Block_3,C1002
C10214,C,10,02,1,4,0,Block_3,C1002
C10215,C,10,02,1,5,0,Block_3,C1002
C10216,C,10,02,1,6,0,Block_3,C1002
C10217,C,10,02,1,7,0,Block_3,C1002
C10218,C,10,02,1,8,0,Block_3,C1002
C10219,C,10,02,1,9,0,Block_3,C1002
C102110,C,10,02,1,10,0,Block_3,C1002
C10221,C,10,02,2,1,0,Block_3,C1002
C10222,C,10,02,2,2,0,Block_3,C1002
C10223,C,10,02,2,3,0,Block_3,C1002
C10224,C,10,02,2,4,0,Block_3,C1002
C10225,C,10,02,2,5,0,Block_3,C1002
C10226,C,10,02,2,6,0,Block_3,C1002
C10227,C,10,02,2,7,0,Block_3,C1002
C10228,C,10,02,2,8,0,Block_3,C1002
C10229,C,10,02,2,9,0,Block_3,C1002
C102210,C,10,02,2,10,0,Block_3,C1002
C10231,C,10,02,3,1,0,Block_3,C1002
C10232,C,10,02,3,2,0,Block_3,C1002
C10233,C,10,02,3,3,0,Block_3,C1002
C10234,C,10,02,3,4,0,Block_3,C1002
C10235,C,10,02,3,5,0,Block_3,C1002
C10236,C,10,02,3,6,0,Block_3,C1002
C10237,C,10,02,3,7,0,Block_3,C1002
C10238,C,10,02,3,8,0,Block_3,C1002
C10239,C,10,02,3,9,0,Block_3,C1002
C102310,C,10,02,3,10,0,Block_3,C1002
C11111,C,11,01,1,1,0,Block_3,C1101
C11112,C,11,01,1,2,0,Block_3,C1101
C11113,C,11,01,1,3,0,Block_3,C1101
C11114,C,11,01,1,4,0,Block_3,C1101
C11115,C,11,01,1,5,0,Block_3,C1101
C11116,C,11,01,1,6,0,Block_3,C1101
C11117,C,11,01,1,7,0,Block_3,C1101
C11118,C,11,01,1,8,0,Block_3,C1101
C11119,C,11,01,1,9,0,Block_3,C1101
C111110,C,11,01,1,10,0,Block_3,C1101
C11121,C,11,01,2,1,0,Block_3,C1101
C11122,C,11,01,2,2,0,Block_3,C1101
C11123,C,11,01,2,3,1,Block_3,C1101
C11124,C,11,01,2,4,0,Block_3,C1101
C11125,C,11,01,2,5,0,Block_3,C1101
C11126,C,11,01,2,6,0,Block_3,C1101
C11127,C,11,01,2,7,0,Block_3,C1101
C11128,C,11,01,2,8,0,Block_3,C1101
C11129,C,11,01,2,9,0,Block_3,C1101
C111210,C,11,01,2,10,0,Block_3,C1101
C11131,C,11,01,3,1,0,Block_3,C1101
C11132,C,11,01,3,2,0,Block_3,C1101
C11133,C,11,01,3,3,0,Block_3,C1101
C11134,C,11,01,3,4,0,Block_3,C1101
C11135,C,11,01,3,5,0,Block_3,C1101
C11136,C,11,01,3,6,0,Block_3,C1101
C11137,C,11,01,3,7,0,Block_3,C1101
C11138,C,11,01,3,8,0,Block_3,C1101
C11139,C,11,01,3,9,0,Block_3,C1101
C111310,C,11,01,3,10,0,Block_3,C1101
C11211,C,11,02,1,1,0,Block_3,C1102
C11212,C,11,02,1,2,0,Block_3,C1102
C11213,C,11,02,1,3,0,Block_3,C1102
C11214,C,11,02,1,4,0,Block_3,C1102
C11215,C,11,02,1,5,0,Block_3,C1102
C11216,C,11,02,1,6,0,Block_3,C1102
C11217,C,11,02,1,7,0,Block_3,C1102
C11218,C,11,02,1,8,0,Block_3,C1102
C11219,C,11,02,1,9,0,Block_3,C1102
C112110,C,11,02,1,10,0,Block_3,C1102
C11221,C,11,02,2,1,0,Block_3,C1102
C11222,C,11,02,2,2,0,Block_3,C1102
C11223,C,11,02,2,3,0,Block_3,C1102
C11224,C,11,02,2,4,0,Block_3,C1102
C11225,C,11,02,2,5,0,Block_3,C1102
C11226,C,11,02,2,6,0,Block_3,C1102
C11227,C,11,02,2,7,0,Block_3,C1102
C11228,C,11,02,2,8,1,Block_3,C1102
C11229,C,11,02,2,9,0,Block_3,C1102
C112210,C,11,02,2,10,0,Block_3,C1102
C11231,C,11,02,3,1,0,Block_3,C1102
C11232,C,11,02,3,2,0,Block_3,C1102
C11233,C,11,02,3,3,0,Block_3,C1102
C11234,C,11,02,3,4,0,Block_3,C1102
C11235,C,11,02,3,5,0,Block_3,C1102
C11236,C,11,02,3,6,0,Block_3,C1102
C11237,C,11,02,3,7,0,Block_3,C1102
C11238,C,11,02,3,8,0,Block_3,C1102
C11239,C,11,02,3,9,0,Block_3,C1102
C112310,C,11,02,3,10,0,Block_3,C1102
D1111,D,01,01,1,1,0,Block_1,D0101
D1112,D,01,01,1,2,1,Block_1,D0101
D1113,D,01,01,1,3,0,Block_1,D0101
D1114,D,01,01,1,4,0,Block_1,D0101
D1115,D,01,01,1,5,0,Block_1,D0101
D1116,D,01,01,1,6,1,Block_1,D0101
D1117,D,01,01,1,7,1,Block_1,D0101
D1118,D,01,01,1,8,0,Block_1,D0101
D1119,D,01,01,1,9,0,Block_1,D0101
D11110,D,01,01,1,10,0,Block_1,D0101
D1121,D,01,01,2,1,0,Block_1,D0101
D1122,D,01,01,2,2,0,Block_1,D0101
D1123,D,01,01,2,3,1,Block_1,D0101
D1124,D,01,01,2,4,0,Block_1,D0101
D1125,D,01,01,2,5,0,Block_1,D0101
D1126,D,01,01,2,6,0,Block_1,D0101
D1127,D,01,01,2,7,0,Block_1,D0101
D1128,D,01,01,2,8,0,Block_1,D0101
D1129,D,01,01,2,9,0,Block_1,D0101
D11210,D,01,01,2,10,0,Block_1,D0101
D1131,D,01,01,3,1,0,Block_1,D0101
D1132,D,01,01,3,2,0,Block_1,D0101
D1133,D,01,01,3,3,0,Block_1,D0101
D1134,D,01,01,3,4,0,Block_1,D0101
D1135,D,01,01,3,5,0,Block_1,D0101
D1136,D,01,01,3,6,0,Block_1,D0101
D1137,D,01,01,3,7,0,Block_1,D0101
D1138,D,01,01,3,8,0,Block_1,D0101
D1139,D,01,01,3,9,0,Block_1,D0101
D11310,D,01,01,3,10,0,Block_1,D0101
D1211,D,01,02,1,1,0,Block_1,D0102
D1212,D,01,02,1,2,0,Block_1,D0102
D1213,D,01,02,1,3,0,Block_1,D0102
D1214,D,01,02,1,4,0,Block_1,D0102
D1215,D,01,02,1,5,0,Block_1,D0102
D1216,D,01,02,1,6,0,Block_1,D0102
D1217,D,01,02,1,7,0,Block_1,D0102
D1218,D,01,02,1,8,0,Block_1,D0102
D1219,D,01,02,1,9,0,Block_1,D0102
D12110,D,01,02,1,10,0,Block_1,D0102
D1221,D,01,02,2,1,0,Block_1,D0102
D1222,D,01,02,2,2,0,Block_1,D0102
D1223,D,01,02,2,3,0,Block_1,D0102
D1224,D,01,02,2,4,0,Block_1,D0102
D1225,D,01,02,2,5,0,Block_1,D0102
D1226,D,01,02,2,6,0,Block_1,D0102
D1227,D,01,02,2,7,0,Block_1,D0102
D1228,D,01,02,2,8,0,Block_1,D0102
D1229,D,01,02,2,9,0,Block_1,D0102
D12210,D,01,02,2,10,0,Block_1,D0102
D1231,D,01,02,3,1,0,Block_1,D0102
D1232,D,01,02,3,2,0,Block_1,D0102
D1233,D,01,02,3,3,0,Block_1,D0102
D1234,D,01,02,3,4,0,Block_1,D0102
D1235,D,01,02,3,5,0,Block_1,D0102
D1236,D,01,02,3,6,0,Block_1,D0102
D1237,D,01,02,3,7,0,Block_1,D0102
D1238,D,01,02,3,8,0,Block_1,D0102
D1239,D,01,02,3,9,0,Block_1,D0102
D12310,D,01,02,3,10,0,Block_1,D0102
D2111,D,02,01,1,1,0,Block_1,D0201
D2112,D,02,01,1,2,0,Block_1,D0201
D2113,D,02,01,1,3,0,Block_1,D0201
D2114,D,02,01,1,4,0,Block_1,D0201
D2115,D,02,01,1,5,0,Block_1,D0201
D2116,D,02,01,1,6,0,Block_1,D0201
D2117,D,02,01,1,7,0,Block_1,D0201
D2118,D,02,01,1,8,0,Block_1,D0201
D2119,D,02,01,1,9,0,Block_1,D0201
D21110,D,02,01,1,10,0,Block_1,D0201
D2121,D,02,01,2,1,0,Block_1,D0201
D2122,D,02,01,2,2,0,Block_1,D0201
D2123,D,02,01,2,3,0,Block_1,D0201
D2124,D,02,01,2,4,0,Block_1,D0201
D2125,D,02,01,2,5,0,Block_1,D0201
D2126,D,02,01,2,6,0,Block_1,D0201
D2127,D,02,01,2,7,0,Block_1,D0201
D2128,D,02,01,2,8,0,Block_1,D0201
D2129,D,02,01,2,9,0,Block_1,D0201
D21210,D,02,01,2,10,0,Block_1,D0201
D2131,D,02,01,3,1,0,Block_1,D0201
D2132,D,02,01,3,2,0,Block_1,D0201
D2133,D,02,01,3,3,0,Block_1,D0201
D2134,D,02,01,3,4,0,Block_1,D0201
D2135,D,02,01,3,5,0,Block_1,D0201
D2136,D,02,01,3,6,0,Block_1,D0201
D2137,D,02,01,3,7,0,Block_1,D0201
D2138,D,02,01,3,8,0,Block_1,D0201
D2139,D,02,01,3,9,0,Block_1,D0201
D21310,D,02,01,3,10,0,Block_1,D0201
D2211,D,02,02,1,1,0,Block_1,D0202
D2212,D,02,02,1,2,0,Block_1,D0202
D2213,D,02,02,1,3,0,Block_1,D0202
D2214,D,02,02,1,4,0,Block_1,D0202
D2215,D,02,02,1,5,0,Block_1,D0202
D2216,D,02,02,1,6,0,Block_1,D0202
D2217,D,02,02,1,7,0,Block_1,D0202
D2218,D,02,02,1,8,0,Block_1,D0202
D2219,D,02,02,1,9,0,Block_1,D0202
D22110,D,02,02,1,10,0,Block_1,D0202
D2221,D,02,02,2,1,0,Block_1,D0202
D2222,D,02,02,2,2,0,Block_1,D0202
D2223,D,02,02,2,3,0,Block_1,D0202
D2224,D,02,02,2,4,0,Block_1,D0202
D2225,D,02,02,2,5,0,Block_1,D0202
D2226,D,02,02,2,6,0,Block_1,D0202
D2227,D,02,02,2,7,0,Block_1,D0202
D2228,D,02,02,2,8,0,Block_1,D0202
D2229,D,02,02,2,9,0,Block_1,D0202
D22210,D,02,02,2,10,0,Block_1,D0202
D2231,D,02,02,3,1,0,Block_1,D0202
D2232,D,02,02,3,2,0,Block_1,D0202
D2233,D,02,02,3,3,0,Block_1,D0202
D2234,D,02,02,3,4,0,Block_1,D0202
D2235,D,02,02,3,5,0,Block_1,D0202
D2236,D,02,02,3,6,0,Block_1,D0202
D2237,D,02,02,3,7,0,Block_1,D0202
D2238,D,02,02,3,8,0,Block_1,D0202
D2239,D,02,02,3,9,0,Block_1,D0202
D22310,D,02,02,3,10,0,Block_1,D0202
D3111,D,03,01,1,1,0,Block_1,D0301
D3112,D,03,01,1,2,0,Block_1,D0301
D3113,D,03,01,1,3,0,Block_1,D0301
D3114,D,03,01,1,4,0,Block_1,D0301
D3115,D,03,01,1,5,0,Block_1,D0301
D3116,D,03,01,1,6,0,Block_1,D0301
D3117,D,03,01,1,7,0,Block_1,D0301
D3118,D,03,01,1,8,0,Block_1,D0301
D3119,D,03,01,1,9,0,Block_1,D0301
D31110,D,03,01,1,10,0,Block_1,D0301
D3121,D,03,01,2,1,0,Block_1,D0301
D3122,D,03,01,2,2,1,Block_1,D0301
D3123,D,03,01,2,3,1,Block_1,D0301
D3124,D,03,01,2,4,0,Block_1,D0301
D3125,D,03,01,2,5,0,Block_1,D0301
D3126,D,03,01,2,6,0,Block_1,D0301
D3127,D,03,01,2,7,0,Block_1,D0301
D3128,D,03,01,2,8,0,Block_1,D0301
D3129,D,03,01,2,9,1,Block_1,D0301
D31210,D,03,01,2,10,0,Block_1,D0301
D3131,D,03,01,3,1,0,Block_1,D0301
D3132,D,03,01,3,2,0,Block_1,D0301
D3133,D,03,01,3,3,0,Block_1,D0301
D3134,D,03,01,3,4,0,Block_1,D0301
D3135,D,03,01,3,5,0,Block_1,D0301
D3136,D,03,01,3,6,0,Block_1,D0301
D3137,D,03,01,3,7,0,Block_1,D0301
D3138,D,03,01,3,8,0,Block_1,D0301
D3139,D,03,01,3,9,0,Block_1,D0301
D31310,D,03,01,3,10,1,Block_1,D0301
D3211,D,03,02,1,1,0,Block_1,D0302
D3212,D,03,02,1,2,0,Block_1,D0302
D3213,D,03,02,1,3,0,Block_1,D0302
D3214,D,03,02,1,4,1,Block_1,D0302
D3215,D,03,02,1,5,0,Block_1,D0302
D3216,D,03,02,1,6,0,Block_1,D0302
D3217,D,03,02,1,7,1,Block_1,D0302
D3218,D,03,02,1,8,0,Block_1,D0302
D3219,D,03,02,1,9,0,Block_1,D0302
D32110,D,03,02,1,10,0,Block_1,D0302
D3221,D,03,02,2,1,0,Block_1,D0302
D3222,D,03,02,2,2,0,Block_1,D0302
D3223,D,03,02,2,3,0,Block_1,D0302
D3224,D,03,02,2,4,1,Block_1,D0302
D3225,D,03,02,2,5,0,Block_1,D0302
D3226,D,03,02,2,6,0,Block_1,D0302
D3227,D,03,02,2,7,1,Block_1,D0302
D3228,D,03,02,2,8,0,Block_1,D0302
D3229,D,03,02,2,9,0,Block_1,D0302
D32210,D,03,02,2,10,0,Block_1,D0302
D3231,D,03,02,3,1,0,Block_1,D0302
D3232,D,03,02,3,2,0,Block_1,D0302
D3233,D,03,02,3,3,0,Block_1,D0302
D3234,D,03,02,3,4,0,Block_1,D0302
D3235,D,03,02,3,5,0,Block_1,D0302
D3236,D,03,02,3,6,0,Block_1,D0302
D3237,D,03,02,3,7,0,Block_1,D0302
D3238,D,03,02,3,8,0,Block_1,D0302
D3239,D,03,02,3,9,0,Block_1,D0302
D32310,D,03,02,3,10,0,Block_1,D0302
D4111,D,04,01,1,1,0,Block_2,D0401
D4112,D,04,01,1,2,0,Block_2,D0401
D4113,D,04,01,1,3,0,Block_2,D0401
D4114,D,04,01,1,4,0,Block_2,D0401
D4115,D,04,01,1,5,0,Block_2,D0401
D4116,D,04,01,1,6,0,Block_2,D0401
D4117,D,04,01,1,7,1,Block_2,D0401
D4118,D,04,01,1,8,1,Block_2,D0401
D4119,D,04,01,1,9,0,Block_2,D0401
D41110,D,04,01,1,10,0,Block_2,D0401
D4121,D,04,01,2,1,0,Block_2,D0401
D4122,D,04,01,2,2,0,Block_2,D0401
D4123,D,04,01,2,3,0,Block_2,D0401
D4124,D,04,01,2,4,0,Block_2,D0401
D4125,D,04,01,2,5,0,Block_2,D0401
D4126,D,04,01,2,6,0,Block_2,D0401
D4127,D,04,01,2,7,0,Block_2,D0401
D4128,D,04,01,2,8,0,Block_2,D0401
D4129,D,04,01,2,9,0,Block_2,D0401
D41210,D,04,01,2,10,0,Block_2,D0401
D4131,D,04,01,3,1,0,Block_2,D0401
D4132,D,04,01,3,2,0,Block_2,D0401
D4133,D,04,01,3,3,1,Block_2,D0401
D4134,D,04,01,3,4,0,Block_2,D0401
D4135,D,04,01,3,5,0,Block_2,D0401
D4136,D,04,01,3,6,0,Block_2,D0401
D4137,D,04,01,3,7,1,Block_2,D0401
D4138,D,04,01,3,8,1,Block_2,D0401
D4139,D,04,01,3,9,0,Block_2,D0401
D41310,D,04,01,3,10,0,Block_2,D0401
D4211,D,04,02,1,1,0,Block_2,D0402
D4212,D,04,02,1,2,0,Block_2,D0402
D4213,D,04,02,1,3,0,Block_2,D0402
D4214,D,04,02,1,4,0,Block_2,D0402
D4215,D,04,02,1,5,0,Block_2,D0402
D4216,D,04,02,1,6,0,Block_2,D0402
D4217,D,04,02,1,7,0,Block_2,D0402
D4218,D,04,02,1,8,0,Block_2,D0402
D4219,D,04,02,1,9,0,Block_2,D0402
D42110,D,04,02,1,10,0,Block_2,D0402
D4221,D,04,02,2,1,0,Block_2,D0402
D4222,D,04,02,2,2,0,Block_2,D0402
D4223,D,04,02,2,3,0,Block_2,D0402
D4224,D,04,02,2,4,0,Block_2,D0402
D4225,D,04,02,2,5,0,Block_2,D0402
D4226,D,04,02,2,6,1,Block_2,D0402
D4227,D,04,02,2,7,0,Block_2,D0402
D4228,D,04,02,2,8,0,Block_2,D0402
D4229,D,04,02,2,9,0,Block_2,D0402
D42210,D,04,02,2,10,0,Block_2,D0402
D4231,D,04,02,3,1,0,Block_2,D0402
D4232,D,04,02,3,2,0,Block_2,D0402
D4233,D,04,02,3,3,0,Block_2,D0402
D4234,D,04,02,3,4,0,Block_2,D0402
D4235,D,04,02,3,5,0,Block_2,D0402
D4236,D,04,02,3,6,0,Block_2,D0402
D4237,D,04,02,3,7,0,Block_2,D0402
D4238,D,04,02,3,8,0,Block_2,D0402
D4239,D,04,02,3,9,1,Block_2,D0402
D42310,D,04,02,3,10,0,Block_2,D0402
D5111,D,05,01,1,1,0,Block_2,D0501
D5112,D,05,01,1,2,0,Block_2,D0501
D5113,D,05,01,1,3,0,Block_2,D0501
D5114,D,05,01,1,4,0,Block_2,D0501
D5115,D,05,01,1,5,0,Block_2,D0501
D5116,D,05,01,1,6,0,Block_2,D0501
D5117,D,05,01,1,7,0,Block_2,D0501
D5118,D,05,01,1,8,0,Block_2,D0501
D5119,D,05,01,1,9,0,Block_2,D0501
D51110,D,05,01,1,10,0,Block_2,D0501
